utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
0 %, 0 %, 16276 MiB, 675 MiB, 15601 MiB
0 %, 0 %, 16276 MiB, 675 MiB, 15601 MiB
0 %, 0 %, 16276 MiB, 675 MiB, 15601 MiB
0 %, 0 %, 16276 MiB, 675 MiB, 15601 MiB
7 %, 2 %, 16276 MiB, 675 MiB, 15601 MiB
7 %, 2 %, 16276 MiB, 675 MiB, 15601 MiB
7 %, 2 %, 16276 MiB, 675 MiB, 15601 MiB
39 %, 65 %, 16276 MiB, 675 MiB, 15601 MiB
39 %, 65 %, 16276 MiB, 675 MiB, 15601 MiB
39 %, 65 %, 16276 MiB, 675 MiB, 15601 MiB
98 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
98 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
98 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
91 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
91 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
91 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
91 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
97 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
97 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
97 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
58 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
58 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
58 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
0 %, 0 %, 16276 MiB, 675 MiB, 15601 MiB
0 %, 0 %, 16276 MiB, 675 MiB, 15601 MiB
0 %, 0 %, 16276 MiB, 675 MiB, 15601 MiB
0 %, 0 %, 16276 MiB, 675 MiB, 15601 MiB
5 %, 2 %, 16276 MiB, 675 MiB, 15601 MiB
5 %, 2 %, 16276 MiB, 675 MiB, 15601 MiB
5 %, 2 %, 16276 MiB, 675 MiB, 15601 MiB
23 %, 38 %, 16276 MiB, 675 MiB, 15601 MiB
23 %, 38 %, 16276 MiB, 675 MiB, 15601 MiB
23 %, 38 %, 16276 MiB, 675 MiB, 15601 MiB
98 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
98 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
98 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
98 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
92 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
92 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
92 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
97 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
97 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
97 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
72 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
72 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
72 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
72 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
0 %, 0 %, 16276 MiB, 675 MiB, 15601 MiB
0 %, 0 %, 16276 MiB, 675 MiB, 15601 MiB
0 %, 0 %, 16276 MiB, 675 MiB, 15601 MiB
0 %, 0 %, 16276 MiB, 675 MiB, 15601 MiB
0 %, 0 %, 16276 MiB, 675 MiB, 15601 MiB
0 %, 0 %, 16276 MiB, 675 MiB, 15601 MiB
6 %, 2 %, 16276 MiB, 675 MiB, 15601 MiB
6 %, 2 %, 16276 MiB, 675 MiB, 15601 MiB
6 %, 2 %, 16276 MiB, 675 MiB, 15601 MiB
6 %, 2 %, 16276 MiB, 675 MiB, 15601 MiB
37 %, 65 %, 16276 MiB, 675 MiB, 15601 MiB
37 %, 65 %, 16276 MiB, 675 MiB, 15601 MiB
37 %, 65 %, 16276 MiB, 675 MiB, 15601 MiB
98 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
98 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
98 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
92 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
92 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
92 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
97 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
97 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
97 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
97 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
58 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
58 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
58 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
0 %, 0 %, 16276 MiB, 675 MiB, 15601 MiB
0 %, 0 %, 16276 MiB, 675 MiB, 15601 MiB
0 %, 0 %, 16276 MiB, 675 MiB, 15601 MiB
6 %, 2 %, 16276 MiB, 675 MiB, 15601 MiB
6 %, 2 %, 16276 MiB, 675 MiB, 15601 MiB
6 %, 2 %, 16276 MiB, 675 MiB, 15601 MiB
6 %, 2 %, 16276 MiB, 675 MiB, 15601 MiB
12 %, 15 %, 16276 MiB, 675 MiB, 15601 MiB
12 %, 15 %, 16276 MiB, 675 MiB, 15601 MiB
12 %, 15 %, 16276 MiB, 675 MiB, 15601 MiB
99 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
99 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
99 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
92 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
92 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
92 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
92 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
91 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
91 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
91 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
89 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
89 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
89 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
4 %, 0 %, 16276 MiB, 675 MiB, 15601 MiB
4 %, 0 %, 16276 MiB, 675 MiB, 15601 MiB
4 %, 0 %, 16276 MiB, 675 MiB, 15601 MiB
4 %, 4 %, 16276 MiB, 675 MiB, 15601 MiB
4 %, 4 %, 16276 MiB, 675 MiB, 15601 MiB
4 %, 4 %, 16276 MiB, 675 MiB, 15601 MiB
4 %, 4 %, 16276 MiB, 675 MiB, 15601 MiB
46 %, 84 %, 16276 MiB, 675 MiB, 15601 MiB
46 %, 84 %, 16276 MiB, 675 MiB, 15601 MiB
46 %, 84 %, 16276 MiB, 675 MiB, 15601 MiB
97 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
97 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
97 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
93 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
93 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
93 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
93 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
97 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
97 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
97 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
47 %, 96 %, 16276 MiB, 675 MiB, 15601 MiB
47 %, 96 %, 16276 MiB, 675 MiB, 15601 MiB
47 %, 96 %, 16276 MiB, 675 MiB, 15601 MiB
5 %, 2 %, 16276 MiB, 675 MiB, 15601 MiB
5 %, 2 %, 16276 MiB, 675 MiB, 15601 MiB
5 %, 2 %, 16276 MiB, 675 MiB, 15601 MiB
5 %, 2 %, 16276 MiB, 675 MiB, 15601 MiB
4 %, 2 %, 16276 MiB, 675 MiB, 15601 MiB
4 %, 2 %, 16276 MiB, 675 MiB, 15601 MiB
4 %, 2 %, 16276 MiB, 675 MiB, 15601 MiB
91 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
91 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
91 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
94 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
94 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
94 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
94 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
96 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
96 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
96 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
98 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
98 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
98 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
1 %, 0 %, 16276 MiB, 675 MiB, 15601 MiB
1 %, 0 %, 16276 MiB, 675 MiB, 15601 MiB
1 %, 0 %, 16276 MiB, 675 MiB, 15601 MiB
0 %, 0 %, 16276 MiB, 675 MiB, 15601 MiB
0 %, 0 %, 16276 MiB, 675 MiB, 15601 MiB
0 %, 0 %, 16276 MiB, 675 MiB, 15601 MiB
0 %, 0 %, 16276 MiB, 675 MiB, 15601 MiB
96 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
96 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
96 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
51 %, 64 %, 16276 MiB, 675 MiB, 15601 MiB
51 %, 64 %, 16276 MiB, 675 MiB, 15601 MiB
51 %, 64 %, 16276 MiB, 675 MiB, 15601 MiB
55 %, 79 %, 16276 MiB, 675 MiB, 15601 MiB
55 %, 79 %, 16276 MiB, 675 MiB, 15601 MiB
55 %, 79 %, 16276 MiB, 675 MiB, 15601 MiB
55 %, 79 %, 16276 MiB, 675 MiB, 15601 MiB
95 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
95 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
95 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
90 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
90 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
90 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
0 %, 0 %, 16276 MiB, 675 MiB, 15601 MiB
0 %, 0 %, 16276 MiB, 675 MiB, 15601 MiB
0 %, 0 %, 16276 MiB, 675 MiB, 15601 MiB
0 %, 0 %, 16276 MiB, 675 MiB, 15601 MiB
6 %, 2 %, 16276 MiB, 675 MiB, 15601 MiB
6 %, 2 %, 16276 MiB, 675 MiB, 15601 MiB
6 %, 2 %, 16276 MiB, 675 MiB, 15601 MiB
3 %, 2 %, 16276 MiB, 675 MiB, 15601 MiB
3 %, 2 %, 16276 MiB, 675 MiB, 15601 MiB
3 %, 2 %, 16276 MiB, 675 MiB, 15601 MiB
85 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
85 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
85 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
85 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
93 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
93 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
93 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
95 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
95 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
95 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
99 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
99 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
99 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
99 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
8 %, 17 %, 16276 MiB, 675 MiB, 15601 MiB
8 %, 17 %, 16276 MiB, 675 MiB, 15601 MiB
8 %, 17 %, 16276 MiB, 675 MiB, 15601 MiB
6 %, 3 %, 16276 MiB, 675 MiB, 15601 MiB
6 %, 3 %, 16276 MiB, 675 MiB, 15601 MiB
6 %, 3 %, 16276 MiB, 675 MiB, 15601 MiB
3 %, 2 %, 16276 MiB, 675 MiB, 15601 MiB
3 %, 2 %, 16276 MiB, 675 MiB, 15601 MiB
3 %, 2 %, 16276 MiB, 675 MiB, 15601 MiB
91 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
91 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
91 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
91 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
94 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
94 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
94 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
95 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
95 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
95 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
98 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
98 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
98 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
98 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
0 %, 0 %, 16276 MiB, 675 MiB, 15601 MiB
0 %, 0 %, 16276 MiB, 675 MiB, 15601 MiB
0 %, 0 %, 16276 MiB, 675 MiB, 15601 MiB
7 %, 2 %, 16276 MiB, 675 MiB, 15601 MiB
7 %, 2 %, 16276 MiB, 675 MiB, 15601 MiB
7 %, 2 %, 16276 MiB, 675 MiB, 15601 MiB
34 %, 62 %, 16276 MiB, 675 MiB, 15601 MiB
34 %, 62 %, 16276 MiB, 675 MiB, 15601 MiB
34 %, 62 %, 16276 MiB, 675 MiB, 15601 MiB
34 %, 62 %, 16276 MiB, 675 MiB, 15601 MiB
98 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
98 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
98 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
87 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
87 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
87 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
96 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
96 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
96 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
96 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
66 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
66 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
66 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
0 %, 0 %, 16276 MiB, 675 MiB, 15601 MiB
0 %, 0 %, 16276 MiB, 675 MiB, 15601 MiB
0 %, 0 %, 16276 MiB, 675 MiB, 15601 MiB
6 %, 3 %, 16276 MiB, 675 MiB, 15601 MiB
6 %, 3 %, 16276 MiB, 675 MiB, 15601 MiB
6 %, 3 %, 16276 MiB, 675 MiB, 15601 MiB
6 %, 3 %, 16276 MiB, 675 MiB, 15601 MiB
21 %, 32 %, 16276 MiB, 675 MiB, 15601 MiB
21 %, 32 %, 16276 MiB, 675 MiB, 15601 MiB
21 %, 32 %, 16276 MiB, 675 MiB, 15601 MiB
99 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
99 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
99 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
92 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
92 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
92 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
91 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
91 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
91 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
91 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
80 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
80 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
80 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
0 %, 0 %, 16276 MiB, 675 MiB, 15601 MiB
0 %, 0 %, 16276 MiB, 675 MiB, 15601 MiB
0 %, 0 %, 16276 MiB, 675 MiB, 15601 MiB
6 %, 2 %, 16276 MiB, 675 MiB, 15601 MiB
6 %, 2 %, 16276 MiB, 675 MiB, 15601 MiB
6 %, 2 %, 16276 MiB, 675 MiB, 15601 MiB
6 %, 2 %, 16276 MiB, 675 MiB, 15601 MiB
52 %, 95 %, 16276 MiB, 675 MiB, 15601 MiB
52 %, 95 %, 16276 MiB, 675 MiB, 15601 MiB
52 %, 95 %, 16276 MiB, 675 MiB, 15601 MiB
93 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
93 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
93 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
93 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
93 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
93 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
93 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
98 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
98 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
98 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
45 %, 92 %, 16276 MiB, 675 MiB, 15601 MiB
45 %, 92 %, 16276 MiB, 675 MiB, 15601 MiB
45 %, 92 %, 16276 MiB, 675 MiB, 15601 MiB
0 %, 0 %, 16276 MiB, 675 MiB, 15601 MiB
0 %, 0 %, 16276 MiB, 675 MiB, 15601 MiB
0 %, 0 %, 16276 MiB, 675 MiB, 15601 MiB
0 %, 0 %, 16276 MiB, 675 MiB, 15601 MiB
6 %, 2 %, 16276 MiB, 675 MiB, 15601 MiB
6 %, 2 %, 16276 MiB, 675 MiB, 15601 MiB
6 %, 2 %, 16276 MiB, 675 MiB, 15601 MiB
37 %, 63 %, 16276 MiB, 675 MiB, 15601 MiB
37 %, 63 %, 16276 MiB, 675 MiB, 15601 MiB
37 %, 63 %, 16276 MiB, 675 MiB, 15601 MiB
98 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
98 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
98 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
89 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
89 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
89 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
89 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
96 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
96 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
96 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
62 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
62 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
62 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
5 %, 2 %, 16276 MiB, 675 MiB, 15601 MiB
5 %, 2 %, 16276 MiB, 675 MiB, 15601 MiB
5 %, 2 %, 16276 MiB, 675 MiB, 15601 MiB
5 %, 2 %, 16276 MiB, 675 MiB, 15601 MiB
4 %, 3 %, 16276 MiB, 675 MiB, 15601 MiB
4 %, 3 %, 16276 MiB, 675 MiB, 15601 MiB
4 %, 3 %, 16276 MiB, 675 MiB, 15601 MiB
95 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
95 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
95 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
94 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
94 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
94 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
94 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
95 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
95 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
95 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
96 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
96 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
96 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
0 %, 0 %, 16276 MiB, 675 MiB, 15601 MiB
0 %, 0 %, 16276 MiB, 675 MiB, 15601 MiB
0 %, 0 %, 16276 MiB, 675 MiB, 15601 MiB
6 %, 2 %, 16276 MiB, 675 MiB, 15601 MiB
6 %, 2 %, 16276 MiB, 675 MiB, 15601 MiB
6 %, 2 %, 16276 MiB, 675 MiB, 15601 MiB
6 %, 2 %, 16276 MiB, 675 MiB, 15601 MiB
26 %, 42 %, 16276 MiB, 675 MiB, 15601 MiB
26 %, 42 %, 16276 MiB, 675 MiB, 15601 MiB
26 %, 42 %, 16276 MiB, 675 MiB, 15601 MiB
98 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
98 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
98 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
93 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
93 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
93 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
93 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
96 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
96 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
96 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
69 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
69 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
69 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
0 %, 0 %, 16276 MiB, 675 MiB, 15601 MiB
0 %, 0 %, 16276 MiB, 675 MiB, 15601 MiB
0 %, 0 %, 16276 MiB, 675 MiB, 15601 MiB
0 %, 0 %, 16276 MiB, 675 MiB, 15601 MiB
0 %, 0 %, 16276 MiB, 675 MiB, 15601 MiB
0 %, 0 %, 16276 MiB, 675 MiB, 15601 MiB
0 %, 0 %, 16276 MiB, 675 MiB, 15601 MiB
0 %, 0 %, 16276 MiB, 675 MiB, 15601 MiB
0 %, 0 %, 16276 MiB, 675 MiB, 15601 MiB
0 %, 0 %, 16276 MiB, 675 MiB, 15601 MiB
33 %, 57 %, 16276 MiB, 675 MiB, 15601 MiB
33 %, 57 %, 16276 MiB, 675 MiB, 15601 MiB
33 %, 57 %, 16276 MiB, 675 MiB, 15601 MiB
98 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
98 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
98 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
98 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
22 %, 19 %, 16276 MiB, 675 MiB, 15601 MiB
22 %, 19 %, 16276 MiB, 675 MiB, 15601 MiB
22 %, 19 %, 16276 MiB, 675 MiB, 15601 MiB
93 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
93 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
93 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
97 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
97 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
97 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
97 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
46 %, 93 %, 16276 MiB, 675 MiB, 15601 MiB
46 %, 93 %, 16276 MiB, 675 MiB, 15601 MiB
46 %, 93 %, 16276 MiB, 675 MiB, 15601 MiB
0 %, 0 %, 16276 MiB, 675 MiB, 15601 MiB
0 %, 0 %, 16276 MiB, 675 MiB, 15601 MiB
0 %, 0 %, 16276 MiB, 675 MiB, 15601 MiB
6 %, 2 %, 16276 MiB, 675 MiB, 15601 MiB
6 %, 2 %, 16276 MiB, 675 MiB, 15601 MiB
6 %, 2 %, 16276 MiB, 675 MiB, 15601 MiB
6 %, 2 %, 16276 MiB, 675 MiB, 15601 MiB
32 %, 55 %, 16276 MiB, 675 MiB, 15601 MiB
32 %, 55 %, 16276 MiB, 675 MiB, 15601 MiB
32 %, 55 %, 16276 MiB, 675 MiB, 15601 MiB
98 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
98 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
98 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
92 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
92 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
92 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
97 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
97 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
97 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
97 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
62 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
62 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
62 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
0 %, 0 %, 16276 MiB, 675 MiB, 15601 MiB
0 %, 0 %, 16276 MiB, 675 MiB, 15601 MiB
0 %, 0 %, 16276 MiB, 675 MiB, 15601 MiB
6 %, 3 %, 16276 MiB, 675 MiB, 15601 MiB
6 %, 3 %, 16276 MiB, 675 MiB, 15601 MiB
6 %, 3 %, 16276 MiB, 675 MiB, 15601 MiB
6 %, 3 %, 16276 MiB, 675 MiB, 15601 MiB
27 %, 43 %, 16276 MiB, 675 MiB, 15601 MiB
27 %, 43 %, 16276 MiB, 675 MiB, 15601 MiB
27 %, 43 %, 16276 MiB, 675 MiB, 15601 MiB
98 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
98 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
98 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
93 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
93 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
93 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
93 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
97 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
97 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
97 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
68 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
68 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
68 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
0 %, 0 %, 16276 MiB, 675 MiB, 15601 MiB
0 %, 0 %, 16276 MiB, 675 MiB, 15601 MiB
0 %, 0 %, 16276 MiB, 675 MiB, 15601 MiB
0 %, 0 %, 16276 MiB, 675 MiB, 15601 MiB
55 %, 97 %, 16276 MiB, 675 MiB, 15601 MiB
55 %, 97 %, 16276 MiB, 675 MiB, 15601 MiB
55 %, 97 %, 16276 MiB, 675 MiB, 15601 MiB
92 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
92 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
92 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
25 %, 29 %, 16276 MiB, 675 MiB, 15601 MiB
25 %, 29 %, 16276 MiB, 675 MiB, 15601 MiB
25 %, 29 %, 16276 MiB, 675 MiB, 15601 MiB
95 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
95 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
95 %, 100 %, 16276 MiB, 675 MiB, 15601 MiB
